Tweets,Label
" Jk naik ke permukaan berita y ending y tdk cepat di tutup dsb, sbgmn tiktok shop. bknkh patut hati ini bertanya ,apkh berita ini di naikan sbts pglhn ....??",Positif
 Tanah Abang gabakal punya umur panjang mau TikTok shop tutup juga. Pemerintah punya peer gede buat edukasi penjual2 di sana buat nyadarin kalau grosiran offline lama kelamaan pasti redup.,Positif
" O jelas ga bisa, kalian cuma tumbal aja karena yg sebenernya minta TikTok shop tutup kan para komisaris e-commerce seperti ...",Positif
 udeh tutup tiktok shop,Negatif
" Apasih ajg, udh ckup tiktok shop di tutup, hadehh",Positif
Tiktok shop tutup trs gw beli poppers dmn 😌,Negatif
kalau satu hari nanti TikTok Shop tutup.  kena start active post group community fb balik &amp  focus website huhu,Negatif
" Padahal udah jelas ya alasan tiktok shop di tutup, tapi masih aja banyak orang-orang yang gk suka .Padahal pemerintah mau lindungin UMKM. Buat seller tenang aja, masih banyak ecommers lain yang legal buat jd alternatif tempat jualan",Positif
Ketika tiktok shop tutup. Terus ngapain? Masih bisa jadi medsos kan ya.  ,Positif
" kalo penjual TA minta tutup tiktok shop masih make sense yah karna ranah tiktok pada dasarnya bukan tempat shopping tapi cuman entertainer. tapi kalo shopee? lazada? tokped? aih siaa, mestinya dikemas ulang itu pola pikirnya penjual TA 👊",Positif
Mentang2 pusat belanja terbesar terus merasa superior. Heyy the world doesn't revolve around you yah emosi bet gua dah  TikTok shop tutup aja udh sulit buat saya yg pke platform ini buat cari duit. Pemasukan hilang dr tiktokshop krn banyak org yg belum bs pindah ke platform lain,Positif
"TikTok Shop tutup di Indonesia?  Malaysia pun boleh juga follow Indonesia di dalam kes ini. Untuk memastikan ekonomi Malaysia terjaga dan berdaulat. Disebabkan ekonomi Malaysia dipacu oleh MSME sebanyak 38.4%.  Jika tidak, akan memberikan kesan kepada 48.2% tenaga buruh.",Positif
Ya Allah Kemendaggg kenapa lu tutup TikTok Shop padahal aku udah rela rela nunggu sampe 18 tahun buat bisa beli di TikTok Shop. Pas udah 18 tahun malah dihapus 😭😭😭,Positif
Tutup tiktok shop atau e commerce bukan solusi yg tepat karena masalahnya di produk kita kalah saing sama barang barang impor yg jauh lebih murah drpd harga umkm,Positif
" kontolll, sekarang tanah abang rame ga setelah tiktok shop tutup?? RAME GK GUE TANYA IH",Negatif
 strateginya lebih ke nyingkirin online shop ketimbang ngembangin jualan mrk sendiri ya😅 mentang2 kmrn habis diturutin tutup tiktok shop skrg malah jadi minta hapus e-commerce lain. ga bisa dipungkirin jg skrg apa2 pake teknologi jd ya hrsnya sedikit banyak hrs bisa adaptasi sih,Positif
" Bila TikTok ada, baru la tahu bahawa, harga sebenar berbanding dengab harga yg dijual dikedai2 berbeza banyak, dah la rakyat ditindas dgn kenaikan harga barang &amp  bahan bakar, nak tutup pulak tiktok shop. tak bertahanlah kerajaan madani. Berkuburlah....",Positif
"JnT baru mau pindahan ke gudang baru di Cilodong yg lebih besar, mau rekrut kurir baru, malah Tiktok Shop di tutup. Akhirnya pengurangan kurir dan gak jadi pindah karna gudang yg lama aja jadi sepi. Kurir JnT juga cerita, banyak seller yg cuma jual di Tiktok Shop.",Positif
" Ngelunjak lama2 kutengok, tutup aja Tanah Abang kalo gt, buka kembali TikTok Shop, walaupun gw gk pernah pake TikTok Shop. Gara2 mereka belanja shopee dari luar negeri pun kena larang.",Negatif
"niat hati mau upgrade beli tas astronot kucing, karena kalo pake tas yg lama si gembrot itu udah ga muat 🤧 tapi tiktok shop tutup :( soalnya di tiktok lebih murah daripada di shopee gakavslakqakabaknajs",Negatif
" Aamin..😇 biasanya mbok CO di tiktok shop, skrg tiktok udh tutup..😀",Negatif
"Judi Online (Slot) selalu eksis saat ini, mati satu tumbuh seribu. Sementara itu tiktok shop yang mana orang banyak bergantung dengannya disuruh tutup. Hebat betul dah negara ini😂😆.",Positif
Saya mohon YB  jangan tutup tiktok shop sebab mak saya dah takde channel nak beli barang lepas astro GoShop lepas ni tutup 11 Oktober 😭😭😭😭😭,Negatif
"TikTok Shop Indonesia dah tiada, sedih pula tengok seller menangis, sampai ke Malaysia terasa. Ok ke kalau beg kuning kita pun tutup?",Negatif
Dampak tiktok shop tutup itu berdarah darah gengs,Negatif
iseng beli grgr kemaren tiktok shop mau tutup aja terus 58rb dpt 2 jar taunya enak😩,Positif
Tiktok shop tutup emang bakal bikin pasar lokal rame?,Negatif
"TikTok Shop Tutup, Transaksi Rp 1,33 Triliun Melayang ",Negatif
tiktok.. emak gue termasuk yg bersedih tiktok shop tutup,Negatif
dah apehal pulak nak tutup tiktok shop babihh,Positif
 Ladene tiktok shop di tutup malah de'e yg dodolan,Negatif
Kata Louisse Scarlett soal keputusan pemerintah tutup TikTok Shop. Seperti apa? ,Positif
Kata Louisse Scarlett Soal Keputusan Pemerintah Tutup TikTok Shop  jangan biasakan sadar ketika hal itu merugikan = telmi? ya om ...,Negatif
Malaysia Kaji Langkah Indonesia Tutup TikTok Shop     ,Positif
" kadang heran,tiktok shop kan tutup scr keseluruhan bkn cmn 1/2 toko aja yg tutup, otomatis pembeli pun akan pindah tmpt belanja jg ga sih yg tdnya tiktok jd ke shopee misal, sbnrnya seller tinggal infoin aja mrk pindah kmn, kl emng bagus ya buyer akan ttp beli meski beda platform",Positif
Kata Louisse Scarlett soal keputusan pemerintah tutup TikTok Shop. Seperti apa? ,Netral
Adakah langkah Indonesia tutup TikTok shop adalah tepat? Atau sebaliknya? ,Positif
hasil impulsif tiktok shop tutup ,Negatif
"   Biasa sih kak, strategi marketing. Itung-itung gara-gara TikTok Shop tutup, mau gak mau gimana caranya traffic naik.",Positif
Seriouslah tiktok shop malaysia nak tutup?,Negatif
"Malaysia Kaji Langkah Indonesia Tutup TikTok Shop, TikTok Tamat di Negeri Jiran? ",Positif
" Iya pasti, cuma ini kan konon katanya tanah abang pada sepi karena tiktok shop, nah kalo tiktok shop tutup tapi e-commerce laen masih buka, apalagi yang di tiktok semua merchant arahin ke shopee, ya percuma dong.  Tapi menurut gw si, bukan karena tiktok shop",Negatif
"Korang rasa adil ke tutup Tiktok shop tp ecommerce yg lain yg mempunyai fungsi yg sama mcm Shopee, Lazada and etc still wujud je lagi? Dlm shopee pun org beli dlm live jgk. Kalau betul nak banteras jajahan ekonomi ni. Adakah yg berlandaskan live streaming shj?",Positif
agak2 kerajaan Malaysia tutup tak tiktop shop? my opinion better ttup tiktok shop,Positif
Top 5: Rebecca Klopper Dilaporkan ke Polisi hingga TikTok Shop Tutup ,Positif
"TikTok Shop Tutup, Kue Rp1,3 T per Bulan Bisa Masuk Shopee hingga Tokopedia  ",Negatif
"TikTok Shop Resmi Tutup, Pengamat Sebut Persaingan Usaha Jadi Lebih Sehat Kebijakan tersebut adalah langkah tepat pemerintah untuk mendukung dan meningkatkan potensi Indonesia.  Richard Rencana Besar Palestina Israel Hamas ",Positif
"   Tiktok shop tutup, Lazada dan Shopee tutup sekali. Boleh gitu? Mudah nyer lah dok ikut-ikut negara orang. Kena study dulu negara kita mcm mana, sesuai ke tidak, apa kesannya.",Positif
Sedih kali tiktok shop tutup.,Negatif
" kak boleh tau earphone nya jenis apa? dulu nemu di tiktok tp nggak sempet beli, keburu tutup tiktok shop nya 😅",Positif
"Tiktok Shop tutup, Produk Impor berkurang  Bismillah Local Product banyak peminat. meskipun ngambil sample product dari luar wkwkwk",Negatif
jujur lagi males ngapa ngapain semenjak tiktok shop di tutup,Positif
Sejujurnya tk wajar klu malaysia nak tutup tiktok shop sbb byk company yg mmg fokus jual online tanpa harapkan fizikal store,Positif
"Company yg aku kerja sblm ni berniaga based shopee, lazada dgn tiktok. Klu tiktok shop tutup mmg kurang dorang punya sales. Harap shopee dan lazada sahaja. Bukan takat tu je, pekerja yg buat live turut terkesan dibuang kerja",Positif
"info loker dongggg, plssss tiktok shop tutup gue kayak nya maw dirumahkan anyinggg",Positif
Bila pula Malaysia nak tutup TikTok shop?,Positif
"Baru merasakan dampak tiktok shop tutup, kesempatan jadi content creator pupus sudah. 😭😭  Padahal lagi semangat bikin video.. 😭😭",Negatif
"Rangkuman permasalahan Indonesia terkini - Tiktok Shop tutup, Tukang Sayur Online ikut disalahin - Judi Online - Kopi Sianida yang kembali di angkat setelah 7 tahun - Anak anggota DPR aniaya pacar nya ampe tewas",Positif
" masih aman kokk, kemarin barangku baru sampe pas tiktok shop dah tutup",Positif
Komentar Pedagang Selepas TikTok Shop Tutup: Harap Omzet Naik Lagi ,Negatif
Smnjk tiktok shop d tutup Jd aneh ja gtu klo ada yg nglive slain jualan  Mlah pd buka baju Pamer jndolan  Krain yg bgtuan cm d twiter doank Dsna jg bnyk trnyta,Positif
" Awalnya bln. Juni 2023 tiktok lakukan investasi sbesar Rp. 143 T, udah izin dri kemendag (zulkifli hasan) stelah 3 bln, omzet tik tok meroket capai Rp. 11 ribu T, olshop, tanah abang, pedagang offline teriak2 utk tutup tiktok shop, pdahal tdk ada kesalahan apapun",Positif
" Klo udah co nyampe kok, kemaren paket dari tiktok gue baru nyampe pdhl dah tutup tiktok shop",Negatif
" tpi malaysia, klau tutup tiktok shop pon, peniaga ambik brg dri cina jgk, sama je. harga je makin mahal🤣",Positif
Semenjak tiktok shop tutup bingung mau belanja kemana 😌😌,Negatif
"Kalau untuk Malaysia takpayah lah tutup TikTok Shop.   TAPIIII TOLONG LAHH  TUTUP MARKET LUAR MASUK MALAYSIA. BIAR NAK BUAT LIVE TU OGHANG KITA!  SEKIAN DARI RAKYAT YANG LELAH TENGOK KERAJAAN SENDIRI IBSRAT PEPATAH KERA DIHUTAN DISUSUKAN, ANAK SENDIRI DIBIARKAN KEBULURAN",Negatif
Parfum pemikat cwe nih bro👉🏻beli di shopee karena tiktok shop nya tutup    Jessica | EMANG BOLEHHH | Mirna | Haid | Opung | Pagiii | Guru | Sarapan | Grammy | Darah | Beckham | Real Life | PBSI | KPAI | jinyoung adit MIN PILI AKU PLIS ,Positif
Parfum pemikat cwe nih bro👉🏻beli di shopee karena tiktok shop nya tutup    Jessica | EMANG BOLEHHH | Mirna | Haid | Opung | Pagiii | Guru | Sarapan | Grammy | Darah | Beckham | Real Life | PBSI | KPAI | jinyoung adit MIN PILI AKU PLIS,Positif
Tiktok shop tutup masih ada shopee siih 😬 lebih bnyak promo di shopee jg 😆,Negatif
Oh i see. Now aku dah nampk dah apa releven nya tutup tiktok shop kat sana,Positif
" Perasaan masih banyak platform lain selain tts, tinggal bagaimana seller cari peluang aja sih 🥲 tiktok shop tutup bukan berarti harus berhenti cari cuan kannn",Positif
" kalo aku sebagai buyer ga khawatir tiktok shop tutup, soalnya masih banyak ecom lain kan, sama2 mudah juga kokk prosesnya",Positif
 Ni mesti salah Anwar hasut president Jokowi suruh tutup tiktok shop,Negatif
"Tiktok Shop tutup, padahal ada cara yang lebih fundamental berbisnis online. Apa itu? Bagaimana? Simak ulasannya di       ",Positif
Mewujudkan persaingan sehat usai TikTok Shop tutup  ,Positif
"Nasib Bisnis Para Artis Efek TikTok Shop Tutup: Muzdalifah Syok, Denise Bingung Gaji Karyawan  lewat ",Positif
Tiktok shop tutup ni gimana pekerjaanku anj,Negatif
Asli nyesel betul ga beli wig di aegyo kemarin sebelum tiktok shop tutup pdhl promo gedean mereka 😫",Positif
"tiktok shop di tutup, gue nangis bgt anjgggg lo kira tanah abang deket sm rumah gue? BEDA PULAUUU BGSTTTTTTTTTTTTT☠️☠️",Positif
Kenapa di Facebook marketplace masih eksis sedangkan tiktok shop harus pamit dan tutup?,Positif
"Kemarin ngobrol sama pedagang yg merasa di rugikan dengan persaingan harga. Gara-gara ngobrol gitu jadi berubah pikiran yg awalnya ngerasa tiktok shop di tutup itu hal aneh, berubah jadi setuju di tutup sampe ada regulasi yang jelas.",Positif
"TikTok shop dah tutup di Indonesia, kalau berlaku di Malaysia awak dah ready?",Positif
Gini dong rame. Ada Jessica Wongso VS Everybody. Ada TikTok Shop yang tutup warung. Terus ada Gotemba di Karawang.,Negatif
"Stupid move pak haha gila betul dia nak selamatkan conglomerate negara sampai tutup bisnes kecilan. Dah la indonesia ni peniaga sikit banding ratio penduduk, banned pula tiktok shop. Tak menguntungkan rakyat biasa.",Negatif
 Tenang aja godaan tiktok shop udah tutup,Positif
WOY GEGARA TIKTOK SHOP TUTUP GUA HARUS GIMANA LAPOR KALO INI GUA DI TIPU ANJENG,Negatif
" Sadar pak, tutup tiktok shop juga bkn solusi yg tepat sasaran",Positif
"Katanya tiktok shop di tutup biar import lebih di batasi, nah itu ada mosturizer sejuta umat yg terang2an dibuat in prc kok masih beredar bebas🤔 padahal umkm bagian pelembab kan juga banyak yg buatan indo 🙄",Positif
"gila tiktok shop tutup tuh beneran sengaruh itu ya, gua liat temen2 kerja gua dulu di bitter pada di phk sedih bangettt anjirrrr🥹🥹🥹",Negatif
Tips Berjualan Meskipun TikTok Shop Tutup ,Negatif
     Apa kesan tutup Tiktok Shop kalau korang masih lagi beli dari Shopee dan Lazada? Semua platform ni ada seller dari China tetapi Tiktok shop sahaja yang kena ya,Positif
Yup true. Tapi rakyat Malaysia memang senang makan gula.  Malaysia patut dah tutup tiktok shop by next year.,Positif
Tutup Tiktok shop pasal privacy? Dik.. privacy kau dah lama dah tercabul since kau masuk social media tu semua,Negatif
"Akibat tiktok shop tutup toko sebelah promo gila gilaan nih pesen klik link dibawah ini  , ,👉  ,👉  ,👉  ",Negatif
"  Udah gabisa, tiktok shop wes di tutup",Negatif
" Malaysia bila pula nk tutup tiktok shop, shopee dan lazada? Yg 80% produknya berasal dr negara tembok besar?     ",Positif
Yg seharusnya di tutup tuh judi online bukan tiktok shop.,Negatif
Gini deh jadinya setelah tiktok shop tutup😕 padahal penghasilan ku lebih banyak di tiktok shop dr pd shopee😕 ,Negatif
Jokowi nutup TIKTOK SHOP BASED ON DATA..  SHOPEE juga di peringatkan untuk tutup CROSS BORDER TRADING...  kata Lo JOKOWI ANTEK CHINA ??!! NDASMU...!!!  Sssu !!! ,Positif
 Kalau ada yg membela di tutup nya tiktok shop atau pun yg merugikan banyak pihak terutama masyarakat itulah antek China... bravo my presiden,Positif
Aku sadar pak. Makannya aku ga keberatan tiktok shop di tutup. Ga pernah belanja di tiktok juga sih aku wkkwkw,Negatif
" mas live yg gtuan udh lama model checkout lewat wawa jauh sebelum tiktok shop tutup karena barang yg dijual bukan ori, jadi menyalahi aturan tiktok jd ngakakinnya mereka co ke WA adminnya",Negatif
"Kaget + sedih sekalee malem ini ngecek Shopee dan baru tau kalo ternyata ngga cuma TikTok Shop yg tutup, tapi juga seller Shopee dari luar negeri. Semua wishlist action figure Princess Jasmine-ku yg hari-hari nangkring di keranjang sekarang kehapus hixxx 😭😭😭 ",Negatif
"TikTok shop tutup shopee ikutan penjual luar negri di larang jualan di shope padahal barang nya kan bisa UMKM kembangkan karena apa harga nya murah UMKM bisa maklon dan bisa di jual lagi tapi kata nya alasan nya ngikutin pemerintah, padahal awal mula salah nya itu karena artis",Positif
 Salam    . Berani ke nak buat seperti kerajaan Indonesia utk tutup terus Tiktok Shop demi menjaga ekonomi &amp  barangan tempatan. Kalau Malaysia Madani berani buat tindakan mcm Indonesia i mmg respect gilaaa. Kalau berani la kan. Kalau. Sekian,Negatif
"alhamdulillah tiktok shop tutup, mengurangi pekerjaanku",Negatif
TikTok Shop Tutup Tapi Boleh Buka Lagi ,Negatif
" tiktok shop, tpi udah tutup",Negatif
"tiktok shop tutup pasar tetep sepi, emang jamannya uda berubah. sejak covid semua makin serba online.",Positif
"TikTok shop di tutup, Shopee luar negeri di blokir, sekarang Spotify kalo lagu luar dk muncul lagi lirikny, Daebak 😂😂😂",Negatif
nangis anjing tiktok shop tutup. mau makan pake apa gua bulan depan,Negatif
"Tiktok shop dah tutup di indonesia, kalau berlaku di Malaysia macam mana?",Negatif
Tiktok shop tutup jd twt shop ya bun,Positif
" Mereka mereka ini yg buat tiktok shop tutup, yg buat umkm kalah saing",Negatif
kayanya ke depan harga harga skin1004 bakal aku naikin dikit soalnya admin gratong xtra + toko star benar2 segede itu. dan karena tiktok shop udah tutup :",Negatif
  Gegara tiktok shop di tutup terus komen supaya cepat tutup usia,Positif
" beli di tiktok shop, tp udah di tutup",Negatif
"TikTok Shop Tutup, Lazada Gratiskan Biaya Admin ke Penjual Baru ",Positif
"Itu bisa jadi gambaran bagaimana terpuruknya UMKM karena kalah saing sama Tiktok Shop. Bukan berarti UMKM ga bisa bersaing, tapi liat aja algoritma Tiktok Shop yang ga mendukung UMKM.  Nah, terus apa hubungannya lebih penting tutup Tiktok Shop daripada akun pinjol?",Positif
"Ini opini gue yak. Gue lebih setuju kalau pemerintah tutup Tiktok Shop duluan daripada akun pinjol. Soalnya gini, Tiktok Shop, kan, meresahkan sekaligus mengancam UMKM kita. Inget berita tentang pasar tanah abang yg suepi pembeli, meski udah nyoba live itu?",Positif
"Ini mksdnya apa sih anjing, gw kira cman tiktok shop yang tutup ternyata Shopee luar negeri juga di blok😭",Negatif
BONUS NEW MEMBER KHUSUS SLOT 100% BONUS NEW MEMBER KHUSUS LIVE CASSINO 25% BONUS ROLLINGAN SLOT  BONUS ROLLIGAN LIVE GAME  BONUS DEPOSIT HARIAN DAN MASIH BANYAK BONUS  LINK         ,Positif
 Co detik2 tiktok shop tutup jd ga teliti🥲,Negatif
tp ak beli bajuny krn tiktok shop dh tutup !! BKN KRN JK !! 😡🫵🏻,Negatif
"Tiktok shop di tutup beneran anjeng, capek2 nabung sampe 1,3jt APPLE PEN MURAHNYA UDAH GAK ADA DI TIKTOK SHOP JANCOK.",Positif
Presiden bisa tutup TikTok shop tapi ga bisa tutup judi online.,Negatif
Siapa bilang rakyat Indonesia miskin ? Tuh mampu belanja di TikTok Shop sampai belasan ribu trilliun rupiah.  +62 konsumtif ,Negatif
Reasons why Indonesia terus tutup TikTok shop. I agree.  ,Positif
